Origin_Time,Latitude,Longitude,Depth,Magnitude,Location
2020-07-26 17:13:51 IST,36.15,71.18,202,3.7[ML],"119km SSE of Fayzabad, Afghanistan"
2020-07-27 03:31:28 IST,1.1,98.69,67,4.9[Mb],"402km SW of Kuala Lumpur, Malaysia"
2020-07-27 06:48:36 IST,24.73,94.88,105,3.7[MW],"46km ESE of Ukhrul, Manipur, India"
2020-07-27 11:20:18 IST,30.82,94.53,10,4.6[Mb],"306km NNW of Pangin, Arunachal Pradesh, India"
2020-07-27 13:41:18 IST,32.71,76.53,5,2.4[MW],"57km NNE of Dharamshala, Himachal Pradesh, India"
2020-07-28 09:02:49 IST,30.48,94.63,10,4.4[MW],"267km NNW of Pangin, Arunachal Pradesh, India"
2020-07-28 15:11:02 IST,36.69,70.82,150,4.4[ML],"51km SSE of Fayzabad, Afghanistan"
2020-07-28 15:37:31 IST,36.37,70.48,207,3.8[MW],"81km S of Fayzabad, Afghanistan"
2020-07-28 20:08:19 IST,33.9,86.89,10,3.7[ML],"703km N of Kathmandu, Nepal"
2020-07-28 20:08:49 IST,23.16,93.42,10,4.5[MW],"34km SSE of Champhai, Mizoram, India"
2020-07-29 05:59:53 IST,26.7,94.38,10,2.9[MW],"18km ESE of Jorhat, Assam, India"
2020-07-29 11:37:59 IST,26.46,95.84,44,3.5[ML],"133km E of Mokokchung, Nagaland, India"
2020-07-29 16:37:11 IST,30.48,94.97,10,4.7[Mb],"261km N of Pangin, Arunachal Pradesh, India"
2020-07-29 22:58:03 IST,29.85,94.5,10,4.1[MW],"204km NNW of Pangin, Arunachal Pradesh, India"
2020-07-30 02:24:31 IST,28.5,87.96,10,3.8[ML],"118km NW of Lachung, Sikkim, India"
2020-07-30 02:50:44 IST,31.34,74.44,35,3.1[MW],"52km SW of Amritsar, Punjab, India"
2020-07-30 06:28:38 IST,38.16,74.52,160,3.8[MW],"368km ENE of Fayzabad, Afghanistan"
2020-07-30 19:05:56 IST,30.44,94.11,10,4.2[MW],"279km NNW of Basar, Arunachal Pradesh, India"
2020-07-30 21:22:58 IST,30.21,94.52,10,3.6[ML],"241km NNW of Pangin, Arunachal Pradesh, India"
2020-07-31 00:08:39 IST,30.43,94.81,10,4.9[Mb],"258km N of Pangin, Arunachal Pradesh, India"
2020-07-31 00:48:35 IST,31.7,94.66,10,3.0[MW],"400km N of Pangin, Arunachal Pradesh, India"
2020-07-31 01:02:10 IST,33.32,72.3,33,3.4[MW],"80km WSW of Islamabad, Pakistan"
2020-07-31 16:50:14 IST,33.1,86.75,23,4.2[MW],"614km NNE of Kathmandu, Nepal"
2020-07-31 18:43:29 IST,36.9,70.68,143,3.5[ML],"25km SSE of Fayzabad, Afghanistan"
2020-07-31 22:15:07 IST,30.58,94.93,10,4.5[MW],"273km N of Pangin, Arunachal Pradesh, India"
2020-08-01 00:28:49 IST,30.46,94.1,10,3.9[ML],"281km NNW of Basar, Arunachal Pradesh, India"
2020-08-01 05:41:03 IST,37.5,71.6,100,3.9[ML],"103km ENE of Fayzabad, Afghanistan"
2020-08-01 11:03:48 IST,34.98,82.54,10,3.8[MW],"417km NE of Hanley, Jammu & Kashmir, India"
2020-08-01 12:01:35 IST,35.77,69.9,10,4.0[ML],"149km NNE of Kabul , Afghanistan"
2020-08-01 15:13:33 IST,36.48,70.46,199,4.0[ML],"69km S of Fayzabad, Afghanistan"
2020-08-01 15:16:25 IST,38.44,73.29,100,4.1[MW],"283km ENE of Fayzabad, Afghanistan"
2020-08-03 16:54:09 IST,36.47,70.74,179,3.8[ML],"72km SSE of Fayzabad, Afghanistan"
2020-08-03 17:19:58 IST,21.78,72.67,5,2.8[ML],"69km NNW of Surat, Gujarat, India"
2020-08-04 05:52:15 IST,24.21,93.73,65,3.5[MW],"32km S of Moirang, Manipur, India"
2020-08-04 08:29:50 IST,32.87,86.8,10,4.3[ML],"590km NNE of Kathmandu, Nepal"
2020-08-04 23:29:11 IST,36.3,68.79,10,4.3[ML],"180km WSW of Fayzabad, Afghanistan"
2020-08-05 16:48:46 IST,32.36,90.42,10,4.1[MW],"543km NNE of Lachung, Sikkim, India"
2020-08-06 01:50:55 IST,28.83,76.77,5,2.9[ML],"17km ESE of Rohtak, Haryana, India"
2020-08-06 09:46:56 IST,27.16,91.98,5,3.1[ML],"47km SSE of Tawang, Arunachal Pradesh, India"
2020-08-07 00:44:26 IST,27.46,75.85,23,3.2[ML],"61km N of Jaipur, Rajasthan, India"
2020-08-07 03:57:56 IST,31.59,85.6,0,3.9[ML],"431km N of Kathmandu, Nepal"
2020-08-07 23:06:20 IST,24.67,95.2,110,3.8[ML],"78km ESE of Ukhrul, Manipur, India"
2020-08-08 05:26:16 IST,26.71,92.59,5,3.6[ML],"21km WNW of Tezpur, Assam, India"
2020-08-08 07:10:01 IST,19.8,84.17,10,3.7[ML],"84km NW of Berhampur, Odisha, India"
2020-08-08 14:13:51 IST,30.89,95.62,10,4.4[MW],"307km N of Pangin, Arunachal Pradesh, India"
2020-08-09 06:49:02 IST,27.36,88.71,15,3.9[MW],"10km ENE of Gangtok, Sikkim"
2020-08-09 14:20:05 IST,30.76,95.75,10,4.5[Mb],"294km N of Pangin, Arunachal Pradesh, India"
2020-08-09 22:43:20 IST,31.31,95.49,10,4.6[Mb],"352km N of Pangin, Arunachal Pradesh, India"
2020-08-10 19:54:59 IST,24.44,94.26,35,2.6[MW],"49km E of Moirang, Manipur, India"
2020-08-11 19:27:53 IST,24.16,93.84,36,4.1[ML],"38km S of Moirang, Manipur, India"
2020-08-11 23:44:06 IST,30.96,95.74,10,4.2[ML],"316km N of Pangin, Arunachal Pradesh, India"
2020-08-12 02:57:21 IST,31.1,95.61,50,4.1[ML],"330km N of Pangin, Arunachal Pradesh, India"
2020-08-12 03:14:14 IST,21.1,94.64,10,3.3[ML],"162km SW of Burma, Myanmar"
2020-08-12 04:18:24 IST,30.71,95.93,10,3.8[ML],"292km NNE of Pangin, Arunachal Pradesh, India"
2020-08-12 16:01:22 IST,25.21,94.48,36,3.3[MW],"10km NE of Shirui, Manipur, India"
2020-08-12 18:38:49 IST,39.66,75.35,35,4.1[ML],"363km S of Bishkek, Kyrgyzstan"
2020-08-12 19:37:32 IST,37.16,71.81,241,3.7[ML],"111km E of Fayzabad, Afghanistan"
2020-08-12 21:28:05 IST,30.19,95.24,10,4.5[ML],"227km N of Pangin, Arunachal Pradesh, India"
2020-08-13 04:10:41 IST,28.3,65.61,10,5.2[ML],"753km NNW of Dwarka, Gujarat, India"
2020-08-13 04:38:56 IST,28.4,65.76,10,4.1[ML],"741km W of Bikaner, Rajasthan, India"
2020-08-13 06:02:58 IST,39.76,95.62,10,4.4[Mb],"1276km SW of Ulaanbaatar, Mongolia"
2020-08-13 09:58:01 IST,30.33,94.56,10,4.4[Mb],"253km NNW of Pangin, Arunachal Pradesh, India"
2020-08-13 23:37:12 IST,39.3,69.91,10,4.5[ML],"127km NE of Dushanbe, Tajikistan"
2020-08-14 03:41:34 IST,29.8,96.7,10,3.6[ML],"228km N of Changlang, Arunachal Pradesh, India"
2020-08-14 06:38:09 IST,23.17,93.36,10,3.8[ML],"32km S of Champhai, Mizoram, India"
2020-08-14 18:28:31 IST,30.78,96.23,10,4.1[ML],"307km NNE of Pangin, Arunachal Pradesh, India"
2020-08-15 10:22:44 IST,17.42,73.79,5,2.9[ML],"93km NNW of Kolhapur, Maharashtra, India"
2020-08-16 03:28:14 IST,39.98,74.7,10,4.2[ML],"322km S of Bishkek, Kyrgyzstan"
2020-08-16 19:08:57 IST,27.98,65.69,10,4.1[ML],"718km NNW of Dwarka, Gujarat, India"
2020-08-16 22:10:37 IST,30.59,94.77,10,4.1[ML],"276km N of Pangin, Arunachal Pradesh, India"
2020-08-17 16:53:41 IST,33.1,86.92,10,4.4[ML],"617km NNE of Kathmandu, Nepal"
2020-08-17 22:01:42 IST,30.71,96.7,10,4.3[ML],"317km NNE of Pangin, Arunachal Pradesh, India"
2020-08-18 14:54:59 IST,20.1,72.77,5,2.4[ML],"107km W of Nashik, Maharashtra, India"
2020-08-18 16:43:01 IST,37.2,70.87,110,4.2[ML],"30km ENE of Fayzabad, Afghanistan"
2020-08-19 07:49:20 IST,36.53,71.7,130,3.7[ML],"120km ESE of Fayzabad, Afghanistan"
2020-08-20 02:23:05 IST,9.69,93.13,70,4.5[ML],"219km SSE of Portblair, Andaman and Nicobar island, India"
2020-08-20 02:27:04 IST,22.91,94.4,10,3.5[ML],"125km ESE of Champhai, Mizoram, India"
2020-08-20 15:08:35 IST,36.86,71.36,170,3.9[ML],"76km ESE of Fayzabad, Afghanistan"
2020-08-20 16:33:54 IST,24.18,94.35,86,3.6[ML],"68km ESE of Moirang, Manipur, India"
2020-08-20 19:23:54 IST,4.69,95.76,10,4.5[ML],"329km SE of Campbell Bay, Andaman and Nicobar island, India"
2020-08-21 12:07:25 IST,23.94,88.46,8,3.8[ML],"125km ENE of Durgapur, West Bengal, India"
2020-08-22 12:41:04 IST,27.88,94.35,4,3.4[ML],"35km WSW of Basar, Arunachal Pradesh, India"
2020-08-23 04:26:36 IST,22.6,93.91,10,3.5[ML],"112km SSE of Champhai, Mizoram, India"
2020-08-23 09:04:24 IST,36.4,69.99,200,4.0[ML],"92km SSW of Fayzabad, Afghanistan"
2020-08-23 11:39:47 IST,19.92,72.89,10,2.8[ML],"93km N of Mumbai, Maharashtra, India"
2020-08-23 17:23:24 IST,19.92,72.85,2,3.1[MW],"93km N of Mumbai, Maharashtra, India"
2020-08-23 18:47:15 IST,19.97,72.8,13,3.1[ML],"99km N of Mumbai, Maharashtra, India"
2020-08-23 18:48:14 IST,26.23,95.44,104,4.4[ML],"92km E of Mokokchung, Nagaland, India"
2020-08-23 18:54:37 IST,20.1,72.83,5,3.7[MW],"100km W of Nashik, Maharashtra, India"
2020-08-23 19:29:27 IST,19.95,72.88,5,2.6[ML],"95km W of Nashik, Maharashtra, India"
2020-08-23 22:07:46 IST,23.52,70.42,11,3.3[ML],"140km NNW of Rajkot, Gujarat, India"
2020-08-23 22:37:45 IST,30.65,87.66,10,4.1[ML],"345km NNW of Lachung, Sikkim, India"
2020-08-24 03:36:08 IST,27.8,97.1,128,3.6[ML],"45km E of Changlang, Arunachal Pradesh, India"
2020-08-24 18:35:54 IST,24.75,97.25,10,3.9[ML],"280km E of Ukhrul, Manipur, India"
2020-08-25 18:18:09 IST,30.57,78.92,10,3.5[ML],"49km ESE of Uttarkashi, Uttarakhand, India"
2020-08-25 20:54:36 IST,29.41,80.9,10,3.8[ML],"68km ESE of Pithoragarh, Uttarakhand, India"
2020-08-26 06:19:07 IST,35.38,82.78,10,4.5[ML],"461km NE of Hanley, Jammu & Kashmir, India"
2020-08-26 07:54:03 IST,23.92,88.32,13,3.8[ML],"111km ENE of Durgapur, West Bengal, India"
2020-08-26 13:30:42 IST,36.45,71.25,97,4.5[ML],"95km SE of Fayzabad, Afghanistan"
2020-08-27 01:52:01 IST,36.25,70.72,220,3.9[MW],"95km S of Fayzabad, Afghanistan"
2020-08-27 03:41:11 IST,37.16,72.5,184,3.9[ML],"173km E of Fayzabad, Afghanistan"
2020-08-27 08:41:17 IST,29.95,80.58,11,3.2[MW],"53km NE of Pithoragarh, Uttarakhand, India"
2020-08-27 08:48:06 IST,36.55,71.11,100,4.1[ML],"78km SE of Fayzabad, Afghanistan"
2020-08-27 17:37:14 IST,23.3,93.39,10,5.2[ML],"18km SSE of Champhai, Mizoram, India"
2020-08-27 18:16:04 IST,22.9,93.7,10,3.6[MW],"72km SSE of Champhai, Mizoram, India"
2020-08-27 18:47:22 IST,23.28,93.38,10,4.1[ML],"20km SSE of Champhai, Mizoram, India"
2020-08-27 21:20:06 IST,17.66,94.63,30,4.1[ML],"187km WNW of Yangon, Myanmar"
2020-08-27 22:13:24 IST,27.21,92.45,10,3.7[MW],"69km SE of Tawang, Arunachal Pradesh, India"
2020-08-28 08:11:00 IST,23.1,93.9,5,2.5[MW],"70km SE of Champhai, Mizoram, India"
2020-08-28 13:28:48 IST,33.3,72.28,10,4.2[ML],"83km WSW of Islamabad, Pakistan"
2020-08-28 20:59:27 IST,19.96,72.85,5,2.7[MW],"98km W of Nashik, Maharashtra, India"
2020-08-29 00:44:41 IST,23.5,93.28,10,3.5[ML],"6km NW of Champhai, Mizoram, India"
2020-08-29 08:29:14 IST,36.54,71.8,275,4.1[ML],"127km ESE of Fayzabad, Afghanistan"
2020-08-30 07:17:37 IST,23.58,92.1,13,4.0[ML],"45km E of Amarpur, Tripura, India"
2020-08-30 11:14:53 IST,34.53,69.44,10,4.0[ML],"21km E of Kabul , Afghanistan"
2020-08-30 15:15:28 IST,36.48,70.57,200,4.0[ML],"69km S of Fayzabad, Afghanistan"
2020-08-31 03:51:52 IST,36.18,70.42,230,4.0[ML],"103km S of Fayzabad, Afghanistan"
2020-08-31 19:13:24 IST,35.26,81.92,100,4.3[MW],"395km NE of Hanley, Jammu & Kashmir, India"
2020-08-31 21:27:04 IST,25.22,94.54,61,3.8[ML],"15km NE of Shirui, Manipur, India"
2020-09-01 02:39:39 IST,25.5,94.68,134,4.7[ML],"48km NNE of Shirui, Manipur, India"
2020-09-01 07:36:49 IST,26.24,96.99,10,3.6[ML],"170km SSE of Changlang, Arunachal Pradesh, India"
2020-09-01 12:09:49 IST,22.29,95,75,4.1[ML],"106km WNW of Burma, Myanmar"
2020-09-01 15:47:09 IST,19.95,72.77,8,2.7[ML],"97km N of Mumbai, Maharashtra, India"
2020-09-01 17:22:22 IST,3.5,95.74,10,4.6[ML],"439km SSE of Campbell Bay, Andaman and Nicobar island, India"
2020-09-01 19:04:44 IST,39.93,70.33,10,4.2[ML],"177km SSE of Tashkent, Uzbekistan"
2020-09-01 22:08:51 IST,31.75,93.42,10,4.3[ML],"436km NNW of Basar, Arunachal Pradesh, India"
2020-09-02 14:09:47 IST,23.53,70.18,30,4.2[ML],"150km NNW of Rajkot, Gujarat, India"
2020-09-02 19:58:38 IST,39.4,75.8,10,4.1[MW],"399km SSE of Bishkek, Kyrgyzstan"
2020-09-03 12:37:41 IST,36.53,70.32,217,4.1[ML],"66km SSW of Fayzabad, Afghanistan"
2020-09-04 10:33:19 IST,19.9,72.78,10,2.8[MW],"92km N of Mumbai, Maharashtra, India"
2020-09-04 17:14:39 IST,0.34,97.87,30,4.2[Mb],"526km SW of Kuala Lumpur, Malaysia"
2020-09-04 19:35:46 IST,0.57,96.75,10,4.1[ML],"618km WSW of Kuala Lumpur, Malaysia"
2020-09-04 23:41:55 IST,19.96,72.83,5,4.1[ML],"98km N of Mumbai, Maharashtra, India"
2020-09-05 00:05:13 IST,19.96,72.88,5,3.6[ML],"95km W of Nashik, Maharashtra, India"
2020-09-05 06:36:31 IST,19.97,72.82,5,2.7[ML],"99km N of Mumbai, Maharashtra, India"
2020-09-06 06:38:53 IST,9.9,94.7,82,4.2[MW],"288km SE of Portblair, Andaman and Nicobar island, India"
2020-09-06 07:29:15 IST,31.73,93.49,30,4.2[ML],"432km NNW of Basar, Arunachal Pradesh, India"
2020-09-06 07:29:16 IST,31.68,93.49,26,4.3[ML],"427km NNW of Basar, Arunachal Pradesh, India"
2020-09-06 17:06:53 IST,14.14,92.96,37,4.0[ML],"97km N of Diglipur, Andaman and Nicobar island, India"
2020-09-06 18:29:32 IST,36.7,70.47,200,4.1[ML],"45km S of Fayzabad, Afghanistan"
2020-09-06 22:21:01 IST,38,77.9,10,4.5[ML],"414km NNE of Kargil, Laddakh, India"
2020-09-07 03:14:59 IST,33.31,85.26,10,4.0[ML],"590km E of Hanley, Jammu & Kashmir, India"
2020-09-07 08:07:20 IST,19.96,72.76,5,3.4[ML],"99km N of Mumbai, Maharashtra, India"
2020-09-07 17:04:46 IST,1.71,90.94,10,4.8[MW],"674km SSW of Campbell Bay, Andaman and Nicobar island, India"
2020-09-07 23:06:04 IST,26.45,93.41,30,3.5[MW],"65km ESE of Tezpur, Assam, India"
2020-09-08 03:07:47 IST,13.15,93.19,40,4.8[MW],"25km ESE of Diglipur, Andaman and Nicobar island, India"
2020-09-08 05:47:26 IST,38.21,73.64,153,4.3[ML],"298km ENE of Fayzabad, Afghanistan"
2020-09-08 09:50:49 IST,19.99,72.79,10,3.9[ML],"102km N of Mumbai, Maharashtra, India"
2020-09-08 10:15:59 IST,19.85,72.24,5,2.7[ML],"109km NW of Mumbai, India"
2020-09-08 20:05:28 IST,20.8,72.95,10,2.7[ML],"43km SSE of Surat, Gujarat, India"
2020-09-09 21:46:44 IST,37.28,71.1,180,4.4[ML],"52km ENE of Fayzabad, Afghanistan"
2020-09-10 02:19:22 IST,27.32,86.82,38,3.6[ML],"138km W of Yuksom, Sikkim, India"
2020-09-10 04:50:11 IST,28.61,89.76,10,4.0[ML],"127km N of Thimphu, Bhutan"
2020-09-10 06:37:23 IST,37.53,72.48,80,4.1[ML],"177km ENE of Fayzabad, Afghanistan"
2020-09-10 11:36:19 IST,32.87,73.67,10,4.0[ML],"82km SW of Rajouri, Jammu and Kashmir"
2020-09-10 13:04:38 IST,1.97,90.82,10,4.2[ML],"656km SSW of Campbell Bay, Andaman and Nicobar island, India"
2020-09-10 20:24:37 IST,36.32,70.39,93,4.0[ML],"87km S of Fayzabad, Afghanistan"
2020-09-10 22:24:56 IST,23.98,94.87,127,4.2[ML],"113km SSE of Ukhrul, Manipur, India"
2020-09-11 01:53:34 IST,33.2,73.68,10,4.2[ML],"62km WSW of Rajouri, Jammu and Kashmir"
2020-09-11 03:57:51 IST,19.95,72.78,10,4.0[ML],"97km N of Mumbai, Maharashtra, India"
2020-09-11 07:06:03 IST,19.99,72.85,5,3.7[ML],"98km W of Nashik, Maharashtra, India"
2020-09-11 09:15:54 IST,27.23,87.79,10,4.4[ML],"45km WSW of Pelling, Sikkim, India"
2020-09-11 22:17:09 IST,6.64,60.24,10,4.3[Mb],"1360km NNE of Victoria, Seychelles"
2020-09-12 21:12:37 IST,27.8,92.13,10,3.3[ML],"35km NE of Tawang, Arunachal Pradesh, India"
2020-09-13 21:46:25 IST,6.37,60.31,10,4.5[Mb],"1335km NNE of Victoria, Seychelles"
2020-09-13 23:58:48 IST,4.12,96.84,120,5.3[Mb],"456km SE of Campbell Bay, Andaman and Nicobar island, India"
2020-09-14 10:29:48 IST,36.44,70.96,235,4.1[MW],"82km SSE of Fayzabad, Afghanistan"
2020-09-14 12:10:55 IST,1.75,67.9,10,4.4[Mb],"678km WSW of Male, Maldives"
2020-09-14 16:16:30 IST,19.85,72.64,5,2.9[ML],"89km NNW of Mumbai, Maharashtra, India"
2020-09-15 10:08:09 IST,31.9,93.39,10,4.5[ML],"453km NNW of Basar, Arunachal Pradesh, India"
2020-09-16 05:04:07 IST,27.85,85.86,10,5.1[ML],"54km ENE of Kathmandu, Nepal"
2020-09-17 03:01:08 IST,37.2,71.51,117,4.4[MW],"85km E of Fayzabad, Afghanistan"
2020-09-17 11:41:33 IST,35.6,94.62,10,4.8[ML],"831km N of Pangin, Arunachal Pradesh, India"
2020-09-17 22:12:41 IST,29.77,68.34,25,4.6[ML],"521km WNW of Bikaner, Rajasthan, India"
2020-09-18 12:17:17 IST,38.3,75.48,100,4.2[ML],"420km N of Kargil, Laddakh, India"
2020-09-18 14:07:45 IST,36.2,70,166,4.5[ML],"111km SSW of Fayzabad, Afghanistan"
2020-09-18 23:17:50 IST,38.7,73.61,36,5.1[MW],"322km NE of Fayzabad, Afghanistan"
2020-09-18 23:23:43 IST,23.38,94.33,90,4.3[ML],"102km E of Champhai, Mizoram, India"
2020-09-19 08:15:43 IST,32.75,76.1,18,3.4[ML],"62km NNW of Dharamshala, Himachal Pradesh, India"
2020-09-19 20:18:30 IST,26.24,90.51,6,3.7[ML],"86km NNE of Tura, Meghalaya, India"
2020-09-19 23:26:55 IST,25.17,94.4,12,3.8[ML],"4km NNW of Shirui, Manipur, India"
2020-09-20 00:39:53 IST,39.48,73.89,10,4.2[ML],"381km S of Bishkek, Kyrgyzstan"
2020-09-20 04:30:23 IST,27.12,89.73,38,3.9[ML],"40km SSE of Thimphu, Bhutan"
2020-09-20 07:29:06 IST,22.98,93.76,53,4.8[ML],"69km SE of Champhai, Mizoram, India"
2020-09-21 00:02:08 IST,19.85,72.11,23,3.7[ML],"117km NW of Mumbai, India"
2020-09-21 02:11:22 IST,38.29,74.52,145,4.5[ML],"373km ENE of Fayzabad, Afghanistan"
2020-09-21 21:00:14 IST,31.37,78.43,10,3.8[ML],"71km N of Uttarkashi, Uttarakhand, India"
2020-09-22 01:28:32 IST,26.16,91.26,17,4.2[ML],"47km W of Guwahati, Assam, India"
2020-09-22 09:16:55 IST,35.74,77.84,60,4.1[ML],"178km N of Leh, Laddakh, India"
2020-09-22 16:13:27 IST,7.34,94.65,10,4.3[ML],"90km ENE of Campbell Bay, Andaman and Nicobar island, India"
2020-09-22 21:40:32 IST,34.8,74.79,10,4.1[ML],"79km N of Srinagar, Jammu and Kashmir, India"
2020-09-23 09:21:02 IST,33.22,85.31,10,4.2[ML],"594km E of Hanley, Jammu & Kashmir, India"
2020-09-24 00:26:41 IST,24.5,94.22,80,4.1[ML],"44km E of Moirang, Manipur, India"
2020-09-24 05:33:10 IST,36.45,70.21,200,4.3[MW],"78km SSW of Fayzabad, Afghanistan"
2020-09-24 05:46:18 IST,36.59,70.91,150,4.3[ML],"65km SSE of Fayzabad, Afghanistan"
2020-09-24 15:05:28 IST,5.24,96.69,20,4.1[ML],"365km ESE of Campbell Bay, Andaman and Nicobar island, India"
2020-09-25 16:27:02 IST,35.25,78.23,10,5.0[ML],"135km NNE of Leh, Laddakh, India"
2020-09-25 17:29:01 IST,34.91,78.5,10,3.8[ML],"119km NE of Leh, Laddakh, India"
2020-09-25 23:44:40 IST,34.2,78.17,10,3.8[ML],"54km E of Leh, Laddakh, India"
2020-09-26 09:34:46 IST,36,69.6,112,4.6[ML],"148km SW of Fayzabad, Afghanistan"
2020-09-26 12:02:03 IST,34.78,74.33,10,4.6[ML],"81km N of Gulmarg, Jammu and Kashmir, India"
2020-09-27 15:56:01 IST,32.33,76.27,4,3.6[ML],"13km NNW of Dharamshala, Himachal Pradesh, India"
2020-09-27 22:57:51 IST,34.14,78.9,10,4.7[MW],"121km E of Leh, Laddakh, India"
2020-09-27 23:47:54 IST,26.17,66.12,10,4.5[ML],"523km NNW of Dwarka, Gujarat, India"
2020-09-28 00:21:13 IST,31.62,68.76,10,4.2[ML],"329km S of Kabul , Afghanistan"
2020-09-28 01:24:50 IST,36.33,71.4,109,4.7[ML],"114km SE of Fayzabad, Afghanistan"
2020-09-28 03:46:49 IST,29.66,87.51,10,3.6[MW],"250km NNW of Lachung, Sikkim, India"
2020-09-28 10:42:37 IST,33.24,75.84,10,4.4[ML],"89km ENE of Katra, Jammu and Kashmir, India"
2020-09-28 23:46:09 IST,3.95,97.69,35,4.1[Mb],"452km W of Kuala Lumpur, Malaysia"
2020-09-29 01:38:13 IST,33.52,75.19,38,3.2[ML],"56km S of Pahalgam, Jammu and Kashmir, India"
2020-09-29 08:30:02 IST,3.6,96.77,10,4.1[Mb],"494km SE of Campbell Bay, Andaman and Nicobar island, India"
2020-09-29 09:06:58 IST,27.22,91.94,7,3.3[ML],"40km S of Tawang, Arunachal Pradesh, India"
2020-09-29 09:10:40 IST,27.2,91.9,7,3.8[ML],"42km S of Tawang, Arunachal Pradesh, India"
2020-09-29 14:37:16 IST,27.36,92.12,10,3.3[ML],"34km SE of Tawang, Arunachal Pradesh, India"
2020-09-29 15:49:54 IST,21.82,70.46,15,4.1[ML],"64km SSW of Rajkot, Gujarat, India"
2020-09-29 16:18:57 IST,3.9,97.68,35,4.3[Mb],"452km W of Kuala Lumpur, Malaysia"
2020-09-29 16:47:27 IST,35.1,68.97,94,4.1[MW],"64km NNW of Kabul , Afghanistan"
2020-09-30 19:14:06 IST,12.23,93.69,75,4.3[MW],"124km ENE of Portblair, Andaman and Nicobar island, India"
2020-10-01 00:14:21 IST,3.65,97.7,55,4.4[ML],"446km W of Kuala Lumpur, Malaysia"
2020-10-02 04:00:36 IST,32.96,75.86,5,2.5[MW],"86km E of Katra, Jammu and Kashmir, India"
2020-10-02 12:46:29 IST,36.51,71.1,291,3.9[ML],"81km SE of Fayzabad, Afghanistan"
2020-10-02 20:35:44 IST,17.33,78.59,10,1.2[ML],"12km ESE of Hyderabad, Telangana, India"
2020-10-02 20:52:33 IST,23.79,94.57,16,2.3[ML],"112km SE of Moirang, Manipur, India"
2020-10-02 21:24:32 IST,26.87,89.33,5,3.5[ML],"73km SSW of Thimphu, Bhutan"
2020-10-02 23:22:56 IST,37.21,71.31,175,3.7[MW],"68km E of Fayzabad, Afghanistan"
2020-10-02 23:23:33 IST,17.49,78.64,10,1.4[ML],"20km NE of Hyderabad, Telangana, India"
2020-10-03 02:45:16 IST,36.47,70.1,174,4.1[ML],"80km SSW of Fayzabad, Afghanistan"
2020-10-03 21:06:16 IST,26.19,91.22,17,3.8[ML],"51km W of Guwahati, Assam, India"
2020-10-03 22:45:15 IST,36.42,70.72,133,4.0[ML],"77km SSE of Fayzabad, Afghanistan"
2020-10-04 17:27:53 IST,27.73,66.96,10,3.8[MW],"623km WNW of Jodhpur, Rajasthan, India"
2020-10-04 21:30:00 IST,20.47,94.48,80,3.6[MW],"217km WSW of Ywangan, Myanmar"
2020-10-05 15:17:42 IST,28.67,76.68,17,2.6[ML],"7km NNE of Jhajjar, Haryana"
2020-10-05 17:38:40 IST,23.55,94.27,30,3.3[ML],"96km E of Champhai, Mizoram, India"
2020-10-06 05:13:20 IST,34.3,79.47,7,4.9[Mb],"174km E of Leh, Laddakh, India"
2020-10-06 11:43:35 IST,34.71,79.34,10,4.7[Mb],"173km ENE of Leh, Laddakh, India"
2020-10-06 13:41:57 IST,39.98,73.84,10,3.9[ML],"327km S of Bishkek, Kyrgyzstan"
2020-10-06 13:50:14 IST,34.9,79.11,10,3.1[MW],"163km ENE of Leh, Laddakh, India"
2020-10-06 14:03:07 IST,34.89,79.1,10,3.3[MW],"161km ENE of Leh, Laddakh, India"
2020-10-06 21:33:31 IST,19.91,72.82,1,3.5[MW],"92km N of Mumbai, Maharashtra, India"
2020-10-07 02:55:22 IST,36.78,71.57,231,4.0[ML],"97km ESE of Fayzabad, Afghanistan"
2020-10-07 03:32:53 IST,25.55,94.72,70,4.3[ML],"55km NNE of Shirui, Manipur, India"
2020-10-07 15:25:37 IST,35.4,79.61,18,3.3[ML],"231km NE of Leh, Laddakh, India"
2020-10-08 07:45:03 IST,36.49,69.87,140,3.9[ML],"90km SW of Fayzabad, Afghanistan"
2020-10-08 09:22:04 IST,35.31,74.97,25,4.0[ML],"135km NW of Kargil, Laddakh, India"
2020-10-08 13:42:37 IST,36.61,71.12,20,4.0[MW],"74km SE of Fayzabad, Afghanistan"
2020-10-09 02:28:44 IST,33.21,76.22,5,2.0[MW],"110km N of Dharamshala, Himachal Pradesh, India"
2020-10-09 02:29:50 IST,32.66,75.73,5,1.6[ML],"74km NW of Dharamshala, Himachal Pradesh, India"
2020-10-09 02:31:30 IST,32.8,76.53,2,2.4[MW],"67km NNE of Dharamshala, Himachal Pradesh, India"
2020-10-09 02:32:49 IST,32.78,76.5,5,2.2[ML],"64km NNE of Dharamshala, Himachal Pradesh, India"
2020-10-09 02:43:32 IST,32.81,76.57,5,3.2[ML],"69km NNE of Dharamshala, Himachal Pradesh, India"
2020-10-09 03:12:49 IST,24.67,94.66,33,3.6[ML],"34km SSE of Ukhrul, Manipur, India"
2020-10-09 08:21:16 IST,27.51,91.72,10,3.2[ML],"17km WSW of Tawang, Arunachal Pradesh, India"
2020-10-10 06:09:27 IST,23.16,92.98,10,3.4[MW],"24km SE of Serchhip, Mizoram, India"
